HSHD_NUM,BASKET_NUM,DATE,PRODUCT_NUM,SPEND,UNITS
118,41017,2019-01-22 11:00:00,1051,36.4,3
270,40990,2019-01-22 12:00:00,1039,39.14,2
80,29515,2019-01-22 13:00:00,1064,56.66,4
93,39991,2019-01-22 14:00:00,1041,92.52,3
266,17634,2019-01-22 15:00:00,1093,74.8,3
332,87034,2019-01-22 16:00:00,1067,39.65,2
350,86452,2019-01-22 17:00:00,1031,34.37,4
361,39377,2019-01-22 18:00:00,1009,52.84,4
257,43001,2019-01-22 19:00:00,1068,87.13,1
133,11391,2019-01-22 20:00:00,1008,1.86,3
276,75206,2019-01-22 21:00:00,1068,71.34,1
264,52215,2019-01-22 22:00:00,1060,30.16,4
171,89720,2019-01-22 23:00:00,1010,21.63,4
1,37114,2019-01-23 00:00:00,1098,2.2,1
313,21882,2019-01-23 01:00:00,1090,89.76,3
64,27273,2019-01-23 02:00:00,1067,91.31,1
374,55647,2019-01-23 03:00:00,1073,7.08,4
284,92665,2019-01-23 04:00:00,1096,52.66,4
121,74892,2019-01-23 05:00:00,1007,16.1,2
107,52679,2019-01-23 06:00:00,1048,76.11,2
175,10427,2019-01-23 07:00:00,1023,66.87,1
204,76267,2019-01-23 08:00:00,1032,30.42,2
165,10799,2019-01-23 09:00:00,1018,12.58,4
305,65659,2019-01-23 10:00:00,1001,83.29,3
120,17025,2019-01-23 11:00:00,1054,67.75,3
44,24481,2019-01-23 12:00:00,1010,1.68,1
312,35411,2019-01-23 13:00:00,1098,63.16,2
156,24961,2019-01-23 14:00:00,1016,81.22,1
367,31767,2019-01-23 15:00:00,1041,59.49,2
207,61690,2019-01-23 16:00:00,1060,43.05,3
390,62870,2019-01-23 17:00:00,1002,58.81,2
108,46135,2019-01-23 18:00:00,1085,62.35,2
251,74514,2019-01-23 19:00:00,1034,64.36,1
370,96928,2019-01-23 20:00:00,1084,96.74,3
334,88798,2019-01-23 21:00:00,1088,18.69,2
130,80765,2019-01-23 22:00:00,1065,62.69,3
293,33772,2019-01-23 23:00:00,1000,19.61,2
20,28799,2019-01-24 00:00:00,1006,21.79,3
282,33555,2019-01-24 01:00:00,1019,67.26,2
285,29333,2019-01-24 02:00:00,1042,91.68,4
1,14261,2019-01-24 03:00:00,1005,16.75,3
119,79002,2019-01-24 04:00:00,1054,96.28,4
35,56553,2019-01-24 05:00:00,1099,32.62,4
198,13088,2019-01-24 06:00:00,1020,39.74,4
245,55783,2019-01-24 07:00:00,1050,16.21,2
59,11115,2019-01-24 08:00:00,1045,61.97,3
325,80114,2019-01-24 09:00:00,1034,60.05,2
161,78126,2019-01-24 10:00:00,1099,44.78,2
179,82908,2019-01-24 11:00:00,1007,48.13,3
206,79109,2019-01-24 12:00:00,1067,62.67,1
12,12978,2019-01-24 13:00:00,1015,58.77,2
276,19422,2019-01-24 14:00:00,1066,38.05,4
181,53626,2019-01-24 15:00:00,1070,88.53,2
242,99233,2019-01-24 16:00:00,1063,67.1,1
216,66174,2019-01-24 17:00:00,1001,21.34,4
251,47743,2019-01-24 18:00:00,1000,32.67,2
299,80461,2019-01-24 19:00:00,1057,79.0,3
126,67199,2019-01-24 20:00:00,1000,11.35,4
217,39430,2019-01-24 21:00:00,1006,75.27,1
306,38834,2019-01-24 22:00:00,1087,36.53,2
285,34435,2019-01-24 23:00:00,1068,55.62,3
185,97212,2019-01-25 00:00:00,1084,28.78,4
39,65797,2019-01-25 01:00:00,1091,98.66,4
223,53554,2019-01-25 02:00:00,1017,90.68,3
184,64555,2019-01-25 03:00:00,1087,92.92,1
178,95350,2019-01-25 04:00:00,1031,19.29,4
294,24716,2019-01-25 05:00:00,1044,84.33,1
340,70261,2019-01-25 06:00:00,1032,54.0,1
151,37528,2019-01-25 07:00:00,1073,71.08,3
384,11995,2019-01-25 08:00:00,1072,22.53,4
126,32414,2019-01-25 09:00:00,1048,71.49,2
301,23844,2019-01-25 10:00:00,1032,91.51,3
308,46659,2019-01-25 11:00:00,1096,27.48,3
336,25522,2019-01-25 12:00:00,1070,24.1,1
234,84034,2019-01-25 13:00:00,1067,11.34,2
380,52322,2019-01-25 14:00:00,1027,27.41,3
375,77638,2019-01-25 15:00:00,1086,54.04,1
8,18524,2019-01-25 16:00:00,1052,83.44,4
341,40846,2019-01-25 17:00:00,1095,28.6,1
129,83643,2019-01-25 18:00:00,1043,62.49,2
264,70096,2019-01-25 19:00:00,1079,48.48,2
157,93804,2019-01-25 20:00:00,1054,29.57,1
352,57703,2019-01-25 21:00:00,1009,51.53,4
358,34399,2019-01-25 22:00:00,1013,17.63,2
5,85160,2019-01-25 23:00:00,1035,64.32,2
86,98667,2019-01-26 00:00:00,1033,12.45,4
175,58591,2019-01-26 01:00:00,1087,73.37,3
290,30714,2019-01-26 02:00:00,1017,18.59,2
193,45877,2019-01-26 03:00:00,1015,99.82,1
311,94106,2019-01-26 04:00:00,1036,82.54,4
119,88018,2019-01-26 05:00:00,1040,35.04,2
218,69136,2019-01-26 06:00:00,1024,43.19,3
114,43414,2019-01-26 07:00:00,1007,26.66,2
145,96576,2019-01-26 08:00:00,1087,76.94,3
26,88943,2019-01-26 09:00:00,1083,38.69,2
136,55468,2019-01-26 10:00:00,1093,75.76,2
303,89702,2019-01-26 11:00:00,1083,2.82,1
232,82108,2019-01-26 12:00:00,1017,14.43,4
369,56835,2019-01-26 13:00:00,1067,37.13,4
76,73333,2019-01-26 14:00:00,1047,11.78,1
328,52464,2019-01-26 15:00:00,1099,60.51,4
345,32923,2019-01-26 16:00:00,1069,6.03,4
302,71855,2019-01-26 17:00:00,1066,86.12,4
289,77445,2019-01-26 18:00:00,1017,76.37,2
1,77619,2019-01-26 19:00:00,1017,22.41,2
147,56146,2019-01-26 20:00:00,1055,48.9,3
287,70032,2019-01-26 21:00:00,1022,45.73,3
142,27140,2019-01-26 22:00:00,1034,72.76,4
53,12670,2019-01-26 23:00:00,1005,40.75,4
304,46519,2019-01-27 00:00:00,1025,4.26,4
69,54512,2019-01-27 01:00:00,1084,28.1,1
361,67811,2019-01-27 02:00:00,1060,47.15,2
90,24691,2019-01-27 03:00:00,1087,97.47,4
220,44262,2019-01-27 04:00:00,1014,88.23,4
192,64892,2019-01-27 05:00:00,1090,18.96,2
63,35595,2019-01-27 06:00:00,1031,72.6,3
73,67207,2019-01-27 07:00:00,1011,93.75,4
161,43440,2019-01-27 08:00:00,1004,1.87,4
169,18630,2019-01-27 09:00:00,1063,72.37,4
89,41250,2019-01-27 10:00:00,1070,46.47,4
176,87518,2019-01-27 11:00:00,1085,68.34,2
269,84191,2019-01-27 12:00:00,1026,60.95,2
73,74791,2019-01-27 13:00:00,1078,98.48,2
245,94118,2019-01-27 14:00:00,1044,29.59,3
77,73753,2019-01-27 15:00:00,1034,78.83,4
159,70520,2019-01-27 16:00:00,1025,24.23,3
324,14008,2019-01-27 17:00:00,1022,44.13,3
98,54464,2019-01-27 18:00:00,1012,97.56,2
381,10496,2019-01-27 19:00:00,1089,76.85,4
102,33212,2019-01-27 20:00:00,1002,32.27,4
132,30637,2019-01-27 21:00:00,1028,62.32,3
102,55227,2019-01-27 22:00:00,1065,5.92,1
19,92413,2019-01-27 23:00:00,1063,27.37,1
82,93346,2019-01-28 00:00:00,1027,72.12,4
397,19884,2019-01-28 01:00:00,1086,57.44,4
279,78259,2019-01-28 02:00:00,1035,47.5,3
339,59810,2019-01-28 03:00:00,1005,69.4,3
365,14761,2019-01-28 04:00:00,1010,40.45,2
331,83166,2019-01-28 05:00:00,1037,3.59,3
129,26375,2019-01-28 06:00:00,1033,44.66,3
344,35218,2019-01-28 07:00:00,1080,90.31,1
310,40565,2019-01-28 08:00:00,1066,85.8,1
89,42975,2019-01-28 09:00:00,1045,41.49,1
213,37073,2019-01-28 10:00:00,1097,3.2,1
143,79726,2019-01-28 11:00:00,1085,63.99,3
65,11883,2019-01-28 12:00:00,1028,74.38,4
76,78422,2019-01-28 13:00:00,1059,30.13,1
199,59629,2019-01-28 14:00:00,1053,48.19,2
143,74170,2019-01-28 15:00:00,1092,99.19,2
316,84489,2019-01-28 16:00:00,1068,58.06,3
93,18381,2019-01-28 17:00:00,1073,35.76,2
305,33238,2019-01-28 18:00:00,1073,63.12,1
224,23795,2019-01-28 19:00:00,1008,18.82,4
291,72999,2019-01-28 20:00:00,1084,20.73,4
102,59907,2019-01-28 21:00:00,1076,92.57,1
267,19638,2019-01-28 22:00:00,1009,24.68,2
355,80467,2019-01-28 23:00:00,1074,31.77,3
110,52623,2019-01-29 00:00:00,1067,54.83,4
330,48492,2019-01-29 01:00:00,1057,90.07,1
265,36411,2019-01-29 02:00:00,1094,78.36,1
3,30534,2019-01-29 03:00:00,1051,5.33,2
85,39181,2019-01-29 04:00:00,1033,69.61,3
282,29996,2019-01-29 05:00:00,1034,50.9,3
328,82089,2019-01-29 06:00:00,1032,48.08,2
304,93609,2019-01-29 07:00:00,1071,69.46,1
117,82666,2019-01-29 08:00:00,1031,20.43,2
221,39405,2019-01-29 09:00:00,1054,98.17,2
154,81325,2019-01-29 10:00:00,1096,64.89,2
153,38930,2019-01-29 11:00:00,1007,37.2,1
12,27529,2019-01-29 12:00:00,1045,60.42,4
133,63546,2019-01-29 13:00:00,1013,22.43,1
304,17942,2019-01-29 14:00:00,1097,63.75,4
293,17548,2019-01-29 15:00:00,1007,3.79,4
300,28296,2019-01-29 16:00:00,1070,34.78,2
228,61016,2019-01-29 17:00:00,1076,75.0,3
271,10296,2019-01-29 18:00:00,1053,80.99,2
43,77945,2019-01-29 19:00:00,1020,26.04,1
343,69980,2019-01-29 20:00:00,1095,54.4,3
326,66782,2019-01-29 21:00:00,1074,53.32,3
302,44229,2019-01-29 22:00:00,1013,42.72,1
364,63444,2019-01-29 23:00:00,1074,23.61,1
379,45036,2019-01-30 00:00:00,1001,70.62,2
21,49322,2019-01-30 01:00:00,1097,25.98,1
107,37167,2019-01-30 02:00:00,1060,91.19,4
336,61667,2019-01-30 03:00:00,1016,53.32,4
303,93337,2019-01-30 04:00:00,1077,87.18,3
117,61468,2019-01-30 05:00:00,1088,29.78,2
124,82894,2019-01-30 06:00:00,1047,80.9,2
399,63084,2019-01-30 07:00:00,1090,12.25,3
281,73138,2019-01-30 08:00:00,1007,76.92,1
292,32588,2019-01-30 09:00:00,1055,39.31,2
203,72901,2019-01-30 10:00:00,1016,47.53,3
51,27671,2019-01-30 11:00:00,1068,17.51,3
271,93038,2019-01-30 12:00:00,1011,2.84,4
324,41645,2019-01-30 13:00:00,1037,66.95,3
277,17637,2019-01-30 14:00:00,1017,59.18,1
141,10660,2019-01-30 15:00:00,1025,62.62,1
275,16922,2019-01-30 16:00:00,1094,26.25,1
290,54721,2019-01-30 17:00:00,1036,24.69,1
334,67256,2019-01-30 18:00:00,1069,83.2,3
381,79506,2019-01-30 19:00:00,1040,76.36,2
373,78943,2019-01-30 20:00:00,1078,34.34,3
52,37843,2019-01-30 21:00:00,1041,64.14,2
27,19046,2019-01-30 22:00:00,1089,82.99,2
157,99336,2019-01-30 23:00:00,1075,88.99,2
239,73985,2019-01-31 00:00:00,1040,1.57,4
156,90083,2019-01-31 01:00:00,1046,81.53,1
291,40346,2019-01-31 02:00:00,1013,35.69,4
136,98284,2019-01-31 03:00:00,1000,72.12,3
144,63526,2019-01-31 04:00:00,1016,37.77,4
106,83143,2019-01-31 05:00:00,1096,61.02,2
158,46787,2019-01-31 06:00:00,1054,65.03,3
146,43583,2019-01-31 07:00:00,1092,41.09,1
2,22563,2019-01-31 08:00:00,1052,51.77,2
77,56060,2019-01-31 09:00:00,1030,72.91,1
132,43690,2019-01-31 10:00:00,1061,48.15,4
90,24925,2019-01-31 11:00:00,1007,2.38,1
345,96787,2019-01-31 12:00:00,1029,2.28,3
350,93184,2019-01-31 13:00:00,1076,66.47,2
263,30108,2019-01-31 14:00:00,1079,84.88,1
351,86515,2019-01-31 15:00:00,1065,78.74,4
108,78258,2019-01-31 16:00:00,1044,31.73,3
74,15355,2019-01-31 17:00:00,1017,47.64,2
39,56069,2019-01-31 18:00:00,1098,24.18,4
397,64471,2019-01-31 19:00:00,1044,98.93,2
159,42705,2019-01-31 20:00:00,1018,26.79,1
71,53909,2019-01-31 21:00:00,1076,42.21,4
312,98606,2019-01-31 22:00:00,1067,68.43,4
241,63739,2019-01-31 23:00:00,1082,87.73,1
298,86820,2019-02-01 00:00:00,1049,6.1,4
36,97273,2019-02-01 01:00:00,1024,30.8,4
84,33241,2019-02-01 02:00:00,1037,57.33,4
374,37414,2019-02-01 03:00:00,1094,62.21,1
263,60818,2019-02-01 04:00:00,1035,7.93,1
310,30895,2019-02-01 05:00:00,1067,66.74,2
385,72409,2019-02-01 06:00:00,1055,53.28,1
172,65324,2019-02-01 07:00:00,1038,82.94,4
376,76920,2019-02-01 08:00:00,1062,23.0,1
173,63555,2019-02-01 09:00:00,1006,20.31,4
362,75453,2019-02-01 10:00:00,1057,79.54,4
47,32689,2019-02-01 11:00:00,1079,70.68,4
379,74356,2019-02-01 12:00:00,1058,79.38,1
141,18252,2019-02-01 13:00:00,1047,78.41,4
375,40844,2019-02-01 14:00:00,1004,11.3,2
118,33365,2019-02-01 15:00:00,1086,28.58,3
277,16026,2019-02-01 16:00:00,1035,26.75,3
214,38523,2019-02-01 17:00:00,1095,93.52,2
220,20482,2019-02-01 18:00:00,1087,49.26,3
393,58888,2019-02-01 19:00:00,1024,11.99,2
26,60110,2019-02-01 20:00:00,1044,29.67,1
9,10493,2019-02-01 21:00:00,1091,87.32,3
271,66194,2019-02-01 22:00:00,1018,84.86,2
10,92001,2019-02-01 23:00:00,1006,90.13,2
378,49767,2019-02-02 00:00:00,1057,39.46,4
121,39550,2019-02-02 01:00:00,1080,64.49,1
125,23833,2019-02-02 02:00:00,1065,28.54,2
170,12970,2019-02-02 03:00:00,1079,18.9,3
72,92681,2019-02-02 04:00:00,1038,3.17,4
152,59177,2019-02-02 05:00:00,1017,23.12,4
208,77342,2019-02-02 06:00:00,1000,60.83,4
49,81200,2019-02-02 07:00:00,1062,90.52,1
154,71501,2019-02-02 08:00:00,1002,14.21,2
347,38900,2019-02-02 09:00:00,1020,91.88,1
293,24126,2019-02-02 10:00:00,1029,35.19,2
68,80690,2019-02-02 11:00:00,1010,43.26,4
50,97744,2019-02-02 12:00:00,1021,37.13,3
152,89303,2019-02-02 13:00:00,1056,41.45,3
19,95579,2019-02-02 14:00:00,1088,26.66,1
100,57994,2019-02-02 15:00:00,1002,70.16,4
60,77061,2019-02-02 16:00:00,1029,76.06,2
167,26978,2019-02-02 17:00:00,1087,82.49,1
202,66344,2019-02-02 18:00:00,1044,34.79,4
345,56648,2019-02-02 19:00:00,1035,76.7,1
146,11055,2019-02-02 20:00:00,1086,64.13,3
164,85582,2019-02-02 21:00:00,1071,95.83,4
242,91214,2019-02-02 22:00:00,1063,43.05,1
69,54876,2019-02-02 23:00:00,1053,99.24,2
175,48725,2019-02-03 00:00:00,1067,74.3,3
49,15255,2019-02-03 01:00:00,1049,77.85,2
108,84947,2019-02-03 02:00:00,1030,3.54,1
226,63380,2019-02-03 03:00:00,1028,50.24,4
161,63333,2019-02-03 04:00:00,1058,53.31,3
119,52459,2019-02-03 05:00:00,1035,5.02,2
149,46163,2019-02-03 06:00:00,1076,31.9,2
150,43971,2019-02-03 07:00:00,1072,95.61,4
293,75149,2019-02-03 08:00:00,1084,43.19,1
143,94730,2019-02-03 09:00:00,1066,19.48,2
160,29476,2019-02-03 10:00:00,1088,51.82,1
11,78580,2019-02-03 11:00:00,1088,4.34,1
138,96593,2019-02-03 12:00:00,1075,52.08,1
78,79050,2019-02-03 13:00:00,1092,59.83,4
77,85526,2019-02-03 14:00:00,1010,36.41,1
254,17507,2019-02-03 15:00:00,1010,76.5,3
258,80393,2019-02-03 16:00:00,1025,14.44,4
320,22118,2019-02-03 17:00:00,1052,87.94,2
291,60529,2019-02-03 18:00:00,1013,95.59,4
263,78682,2019-02-03 19:00:00,1063,1.12,2
85,64176,2019-02-03 20:00:00,1079,84.43,3
146,14414,2019-02-03 21:00:00,1009,51.1,1
323,93030,2019-02-03 22:00:00,1030,46.68,1
42,95973,2019-02-03 23:00:00,1094,24.63,1
374,72137,2019-02-04 00:00:00,1035,45.29,1
125,13937,2019-02-04 01:00:00,1009,95.09,4
167,46731,2019-02-04 02:00:00,1025,21.87,3
241,96862,2019-02-04 03:00:00,1019,18.73,2
280,48665,2019-02-04 04:00:00,1043,24.95,4
188,84510,2019-02-04 05:00:00,1061,55.63,1
302,27500,2019-02-04 06:00:00,1072,93.1,1
19,11750,2019-02-04 07:00:00,1078,57.81,1
68,75018,2019-02-04 08:00:00,1008,25.1,2
218,14027,2019-02-04 09:00:00,1070,44.6,2
102,15745,2019-02-04 10:00:00,1089,39.65,4
42,71731,2019-02-04 11:00:00,1023,5.61,3
288,96984,2019-02-04 12:00:00,1011,51.55,2
167,38451,2019-02-04 13:00:00,1059,13.47,4
109,81474,2019-02-04 14:00:00,1083,84.38,2
36,71536,2019-02-04 15:00:00,1077,55.35,4
232,22150,2019-02-04 16:00:00,1085,84.62,1
229,23406,2019-02-04 17:00:00,1015,95.65,2
353,29781,2019-02-04 18:00:00,1028,94.38,1
164,67417,2019-02-04 19:00:00,1031,10.94,3
387,28325,2019-02-04 20:00:00,1082,94.54,1
73,78684,2019-02-04 21:00:00,1034,79.78,3
136,83469,2019-02-04 22:00:00,1042,77.99,2
353,19436,2019-02-04 23:00:00,1095,9.92,3
379,27669,2019-02-05 00:00:00,1052,18.77,1
70,82010,2019-02-05 01:00:00,1019,97.54,2
196,86764,2019-02-05 02:00:00,1083,22.12,4
269,11843,2019-02-05 03:00:00,1007,17.74,2
49,75609,2019-02-05 04:00:00,1098,36.87,4
316,60812,2019-02-05 05:00:00,1041,91.42,1
130,26059,2019-02-05 06:00:00,1076,48.14,2
5,96269,2019-02-05 07:00:00,1069,92.14,4
27,50768,2019-02-05 08:00:00,1015,34.1,1
160,35395,2019-02-05 09:00:00,1068,23.43,3
149,30202,2019-02-05 10:00:00,1052,50.03,4
264,23273,2019-02-05 11:00:00,1044,61.93,3
230,58889,2019-02-05 12:00:00,1050,39.76,2
200,83048,2019-02-05 13:00:00,1097,35.26,4
50,98810,2019-02-05 14:00:00,1005,22.59,1
67,55510,2019-02-05 15:00:00,1032,28.23,1
300,97945,2019-02-05 16:00:00,1078,67.64,3
381,80649,2019-02-05 17:00:00,1014,37.62,1
58,12881,2019-02-05 18:00:00,1013,8.9,2
259,55913,2019-02-05 19:00:00,1038,14.68,2
342,94785,2019-02-05 20:00:00,1062,37.87,3
326,75037,2019-02-05 21:00:00,1004,92.53,4
130,72457,2019-02-05 22:00:00,1089,38.52,1
215,45343,2019-02-05 23:00:00,1080,7.0,2
172,72389,2019-02-06 00:00:00,1051,42.38,4
258,88250,2019-02-06 01:00:00,1015,67.21,2
102,18656,2019-02-06 02:00:00,1098,59.77,2
209,15741,2019-02-06 03:00:00,1037,28.6,4
291,26661,2019-02-06 04:00:00,1052,69.12,4
354,38690,2019-02-06 05:00:00,1086,63.43,1
286,42833,2019-02-06 06:00:00,1076,18.05,3
116,81240,2019-02-06 07:00:00,1096,17.05,3
264,87711,2019-02-06 08:00:00,1092,55.17,2
150,67141,2019-02-06 09:00:00,1052,66.28,3
300,88232,2019-02-06 10:00:00,1045,96.23,2
36,49023,2019-02-06 11:00:00,1097,42.77,4
333,50209,2019-02-06 12:00:00,1097,76.73,2
287,96612,2019-02-06 13:00:00,1090,12.54,1
303,90522,2019-02-06 14:00:00,1014,89.07,2
311,24440,2019-02-06 15:00:00,1058,63.68,2
208,17960,2019-02-06 16:00:00,1049,63.27,1
106,32462,2019-02-06 17:00:00,1008,15.1,1
158,27821,2019-02-06 18:00:00,1025,4.92,3
121,67772,2019-02-06 19:00:00,1002,70.44,4
55,37258,2019-02-06 20:00:00,1099,12.59,4
400,98952,2019-02-06 21:00:00,1046,13.57,1
12,72524,2019-02-06 22:00:00,1004,19.56,4
145,32115,2019-02-06 23:00:00,1061,10.68,2
400,56433,2019-02-07 00:00:00,1083,62.91,4
396,98267,2019-02-07 01:00:00,1083,42.78,1
136,98321,2019-02-07 02:00:00,1004,27.34,4
3,89364,2019-02-07 03:00:00,1009,44.63,1
144,80077,2019-02-07 04:00:00,1079,84.57,3
30,50644,2019-02-07 05:00:00,1062,92.78,1
237,72643,2019-02-07 06:00:00,1024,49.26,2
279,23311,2019-02-07 07:00:00,1043,57.11,2
348,40531,2019-02-07 08:00:00,1024,26.46,2
115,24588,2019-02-07 09:00:00,1029,51.85,1
104,59416,2019-02-07 10:00:00,1013,75.06,1
118,22380,2019-02-07 11:00:00,1085,49.72,2
5,52645,2019-02-07 12:00:00,1042,30.91,4
360,27818,2019-02-07 13:00:00,1027,58.62,1
248,40857,2019-02-07 14:00:00,1093,94.72,4
364,31711,2019-02-07 15:00:00,1018,88.91,3
321,15097,2019-02-07 16:00:00,1041,77.15,3
121,38393,2019-02-07 17:00:00,1019,28.34,3
286,32076,2019-02-07 18:00:00,1098,24.91,3
149,94274,2019-02-07 19:00:00,1085,84.02,2
84,67609,2019-02-07 20:00:00,1078,18.95,1
231,39317,2019-02-07 21:00:00,1010,60.96,3
288,68480,2019-02-07 22:00:00,1053,44.45,2
161,17044,2019-02-07 23:00:00,1097,47.33,3
272,81033,2019-02-08 00:00:00,1023,46.0,1
38,65486,2019-02-08 01:00:00,1069,90.1,3
226,65162,2019-02-08 02:00:00,1016,9.62,3
142,89287,2019-02-08 03:00:00,1027,78.51,4
292,39882,2019-02-08 04:00:00,1049,83.67,4
151,64078,2019-02-08 05:00:00,1094,94.34,4
114,68734,2019-02-08 06:00:00,1099,45.81,4
237,53826,2019-02-08 07:00:00,1054,50.51,3
66,97985,2019-02-08 08:00:00,1072,96.17,3
361,54028,2019-02-08 09:00:00,1009,46.39,4
341,61331,2019-02-08 10:00:00,1020,50.85,1
258,42543,2019-02-08 11:00:00,1057,33.89,2
249,39362,2019-02-08 12:00:00,1033,4.13,3
331,37315,2019-02-08 13:00:00,1094,43.87,4
323,37746,2019-02-08 14:00:00,1092,65.85,2
180,20057,2019-02-08 15:00:00,1042,69.3,4
190,52915,2019-02-08 16:00:00,1010,1.64,4
154,31061,2019-02-08 17:00:00,1032,80.3,1
196,61370,2019-02-08 18:00:00,1057,49.75,1
311,44157,2019-02-08 19:00:00,1045,52.55,3
262,21322,2019-02-08 20:00:00,1060,96.21,4
143,79812,2019-02-08 21:00:00,1061,29.16,2
342,87842,2019-02-08 22:00:00,1000,76.4,3
316,44017,2019-02-08 23:00:00,1020,57.9,1
101,66792,2019-02-09 00:00:00,1061,70.38,3
244,37742,2019-02-09 01:00:00,1063,42.36,3
12,74808,2019-02-09 02:00:00,1086,28.64,4
239,27629,2019-02-09 03:00:00,1072,55.07,2
49,18245,2019-02-09 04:00:00,1055,38.12,1
42,53870,2019-02-09 05:00:00,1000,23.07,3
166,74829,2019-02-09 06:00:00,1020,84.08,3
82,20588,2019-02-09 07:00:00,1021,48.11,4
291,10442,2019-02-09 08:00:00,1053,84.88,3
158,87339,2019-02-09 09:00:00,1003,47.93,2
216,50721,2019-02-09 10:00:00,1064,56.12,4
158,47145,2019-02-09 11:00:00,1050,99.53,1
134,20599,2019-02-09 12:00:00,1073,95.2,3
67,82594,2019-02-09 13:00:00,1062,27.9,3
336,92742,2019-02-09 14:00:00,1014,87.0,4
7,87430,2019-02-09 15:00:00,1035,39.65,3
14,12939,2019-02-09 16:00:00,1028,8.05,1
73,32149,2019-02-09 17:00:00,1051,58.0,2
399,76567,2019-02-09 18:00:00,1045,97.73,2
163,20208,2019-02-09 19:00:00,1068,97.46,4
66,76098,2019-02-09 20:00:00,1028,13.52,3
347,59492,2019-02-09 21:00:00,1046,77.35,4
130,30951,2019-02-09 22:00:00,1090,80.48,4
206,58920,2019-02-09 23:00:00,1024,37.51,4
276,56766,2019-02-10 00:00:00,1079,66.2,4
256,67014,2019-02-10 01:00:00,1015,49.33,4
266,38351,2019-02-10 02:00:00,1099,23.56,3
25,94216,2019-02-10 03:00:00,1088,76.37,2
281,59386,2019-02-10 04:00:00,1040,27.01,2
253,97122,2019-02-10 05:00:00,1064,34.7,2
310,19308,2019-02-10 06:00:00,1068,19.81,3
289,69252,2019-02-10 07:00:00,1019,72.21,3
164,85145,2019-02-10 08:00:00,1068,46.41,4
95,93211,2019-02-10 09:00:00,1035,44.89,2
270,38064,2019-02-10 10:00:00,1092,60.85,4
321,63879,2019-02-10 11:00:00,1097,16.57,2
110,18720,2019-02-10 12:00:00,1057,89.92,1
336,52940,2019-02-10 13:00:00,1047,47.05,3
310,89993,2019-02-10 14:00:00,1081,37.29,1
238,78475,2019-02-10 15:00:00,1001,13.54,2
381,57113,2019-02-10 16:00:00,1079,17.63,4
387,58926,2019-02-10 17:00:00,1028,92.12,3
390,48203,2019-02-10 18:00:00,1096,46.21,3
25,98901,2019-02-10 19:00:00,1015,72.5,4
141,15392,2019-02-10 20:00:00,1034,8.97,1
117,35905,2019-02-10 21:00:00,1061,64.7,1
392,83508,2019-02-10 22:00:00,1080,92.23,1
25,60385,2019-02-10 23:00:00,1003,30.7,1
79,40653,2019-02-11 00:00:00,1067,58.33,3
68,94720,2019-02-11 01:00:00,1050,94.08,2
173,24799,2019-02-11 02:00:00,1088,72.21,4
12,70103,2019-02-11 03:00:00,1032,7.17,2
288,25052,2019-02-11 04:00:00,1077,38.49,2
128,16044,2019-02-11 05:00:00,1023,9.49,1
96,29871,2019-02-11 06:00:00,1074,86.27,2
92,99303,2019-02-11 07:00:00,1024,62.54,1
141,30234,2019-02-11 08:00:00,1027,95.68,1
31,31381,2019-02-11 09:00:00,1006,2.96,2
334,27274,2019-02-11 10:00:00,1035,42.89,4
20,97840,2019-02-11 11:00:00,1009,11.33,2
146,93108,2019-02-11 12:00:00,1035,35.7,2
316,59892,2019-02-11 13:00:00,1094,17.03,3
390,60521,2019-02-11 14:00:00,1082,33.55,1
160,93920,2019-02-11 15:00:00,1017,82.11,3
349,93391,2019-02-11 16:00:00,1005,16.91,4
43,27920,2019-02-11 17:00:00,1091,47.89,2
254,26702,2019-02-11 18:00:00,1006,92.24,3
130,11894,2019-02-11 19:00:00,1011,99.88,3
60,40985,2019-02-11 20:00:00,1040,25.81,2
151,38287,2019-02-11 21:00:00,1062,93.62,2
287,83527,2019-02-11 22:00:00,1097,26.88,1
5,25439,2019-02-11 23:00:00,1024,41.94,1
266,52235,2019-02-12 00:00:00,1080,87.91,3
345,37659,2019-02-12 01:00:00,1052,78.83,2
130,34976,2019-02-12 02:00:00,1032,85.89,1
382,92643,2019-02-12 03:00:00,1086,80.23,1
267,77865,2019-02-12 04:00:00,1072,24.27,4
178,78306,2019-02-12 05:00:00,1005,56.32,3
253,66697,2019-02-12 06:00:00,1061,39.14,3
56,80382,2019-02-12 07:00:00,1065,46.51,3
83,26651,2019-02-12 08:00:00,1008,16.24,2
393,59044,2019-02-12 09:00:00,1066,32.26,4
99,24633,2019-02-12 10:00:00,1015,85.91,1
149,89164,2019-02-12 11:00:00,1088,89.86,4
329,10569,2019-02-12 12:00:00,1087,61.41,1
156,69900,2019-02-12 13:00:00,1092,50.33,1
190,77509,2019-02-12 14:00:00,1054,71.57,4
371,43038,2019-02-12 15:00:00,1039,61.28,3
263,59088,2019-02-12 16:00:00,1025,98.38,2
80,83177,2019-02-12 17:00:00,1037,19.82,4
400,84466,2019-02-12 18:00:00,1034,45.46,3
252,82216,2019-02-12 19:00:00,1086,91.91,3
97,76793,2019-02-12 20:00:00,1067,91.56,2
260,83786,2019-02-12 21:00:00,1058,50.04,2
260,48138,2019-02-12 22:00:00,1013,14.35,3
