hshd_num,basket_num,date,product_num,spend,units,age,income,children,loyalty,department,commodity,brand
349,84142,2019-01-12 22:00:00,1089,29.08,1,64,82638,2,Yes,Dairy,Organic,Private
181,78684,2019-01-12 23:00:00,1091,91.61,4,30,100640,3,No,Dairy,Regular,Private
24,15607,2019-01-13 00:00:00,1070,46.83,2,45,109634,2,Yes,Grocery,Organic,National
316,95122,2019-01-13 01:00:00,1031,65.06,3,45,110219,1,Yes,Grocery,Regular,National
378,61939,2019-01-13 02:00:00,1075,27.18,1,40,133268,0,Yes,Snacks,Organic,National
387,28594,2019-01-13 03:00:00,1098,16.45,4,47,87043,2,No,Snacks,Organic,National
46,68382,2019-01-13 04:00:00,1051,87.08,3,33,50056,2,No,Dairy,Regular,National
15,17399,2019-01-13 05:00:00,1031,11.84,1,48,124476,3,No,Grocery,Regular,National
153,35117,2019-01-13 06:00:00,1008,77.63,1,53,95953,0,No,Dairy,Regular,Private
222,43617,2019-01-13 07:00:00,1077,58.52,3,58,84098,2,No,Dairy,Organic,Private
206,17498,2019-01-13 08:00:00,1012,86.25,2,56,96234,3,Yes,Beverages,Organic,Private
273,60624,2019-01-13 09:00:00,1055,72.06,3,48,56962,3,Yes,Dairy,Organic,Private
382,19628,2019-01-13 10:00:00,1043,28.88,2,39,77605,1,No,Dairy,Organic,National
236,10329,2019-01-13 11:00:00,1096,57.87,4,50,57192,2,Yes,Snacks,Organic,Private
340,48619,2019-01-13 12:00:00,1095,2.29,2,56,121362,1,Yes,Dairy,Regular,National
228,17032,2019-01-13 13:00:00,1082,48.05,4,33,119112,3,No,Snacks,Regular,National
9,58094,2019-01-13 14:00:00,1029,9.52,4,47,99678,2,Yes,Grocery,Organic,Private
166,48034,2019-01-13 15:00:00,1015,43.47,4,68,63496,0,Yes,Beverages,Regular,Private
319,96158,2019-01-13 16:00:00,1011,11.85,4,52,129518,2,No,Snacks,Organic,National
214,65264,2019-01-13 17:00:00,1073,95.59,1,30,66939,3,Yes,Snacks,Organic,Private
117,57850,2019-01-13 18:00:00,1065,52.78,4,48,48071,3,No,Beverages,Regular,Private
386,14722,2019-01-13 19:00:00,1017,91.41,1,56,85284,0,Yes,Grocery,Organic,Private
344,27772,2019-01-13 20:00:00,1012,3.21,1,42,144065,1,No,Beverages,Organic,Private
72,96105,2019-01-13 21:00:00,1092,64.13,4,55,108832,2,No,Beverages,Regular,Private
395,51679,2019-01-13 22:00:00,1023,31.39,2,67,35713,0,No,Snacks,Regular,National
64,78771,2019-01-13 23:00:00,1011,43.75,2,53,43284,0,Yes,Snacks,Organic,National
205,14576,2019-01-14 00:00:00,1059,87.44,3,61,149180,2,Yes,Dairy,Regular,National
209,36707,2019-01-14 01:00:00,1059,98.02,1,43,109459,2,Yes,Dairy,Regular,National
72,51632,2019-01-14 02:00:00,1092,25.4,1,55,108832,2,No,Beverages,Regular,Private
277,51476,2019-01-14 03:00:00,1085,94.88,2,32,56432,0,Yes,Grocery,Organic,Private
274,40285,2019-01-14 04:00:00,1099,69.18,1,57,58295,1,No,Grocery,Organic,National
320,34154,2019-01-14 05:00:00,1000,95.19,2,57,129835,3,No,Beverages,Regular,National
338,30054,2019-01-14 06:00:00,1042,56.67,3,57,106539,2,Yes,Beverages,Organic,Private
366,27165,2019-01-14 07:00:00,1054,96.11,4,66,96203,3,No,Grocery,Organic,National
95,24439,2019-01-14 08:00:00,1039,89.35,4,25,70158,2,Yes,Dairy,Organic,National
166,54518,2019-01-14 09:00:00,1063,13.73,4,68,63496,0,Yes,Dairy,Regular,Private
32,98051,2019-01-14 10:00:00,1033,31.77,3,52,35949,2,Yes,Dairy,Organic,Private
11,36962,2019-01-14 11:00:00,1033,25.06,1,35,69734,0,No,Dairy,Organic,Private
301,63934,2019-01-14 12:00:00,1047,57.64,3,31,116188,0,Yes,Dairy,Organic,Private
217,47763,2019-01-14 13:00:00,1032,80.48,1,35,89163,0,Yes,Beverages,Organic,Private
289,74094,2019-01-14 14:00:00,1067,76.18,1,26,64578,2,Yes,Grocery,Organic,Private
102,29464,2019-01-14 15:00:00,1029,72.95,4,59,71975,2,Yes,Grocery,Organic,Private
392,52036,2019-01-14 16:00:00,1083,38.15,2,66,64349,3,Yes,Dairy,Organic,National
267,43270,2019-01-14 17:00:00,1089,14.82,2,65,123105,3,Yes,Dairy,Organic,Private
214,52299,2019-01-14 18:00:00,1078,21.85,4,30,66939,3,Yes,Beverages,Organic,Private
179,95805,2019-01-14 19:00:00,1070,74.43,1,27,47955,0,No,Grocery,Organic,National
88,41541,2019-01-14 20:00:00,1070,15.61,3,39,56646,2,No,Grocery,Organic,National
41,83545,2019-01-14 21:00:00,1028,23.07,4,63,46896,2,Yes,Snacks,Regular,National
76,92543,2019-01-14 22:00:00,1022,43.03,4,47,90403,1,No,Dairy,Organic,National
377,87078,2019-01-14 23:00:00,1033,8.14,3,32,57355,3,Yes,Dairy,Organic,Private
46,92970,2019-01-15 00:00:00,1083,22.06,1,33,50056,2,No,Dairy,Organic,National
160,39765,2019-01-15 01:00:00,1014,15.83,4,26,68513,3,No,Dairy,Organic,National
80,33769,2019-01-15 02:00:00,1096,95.18,4,69,138761,1,No,Snacks,Organic,Private
310,98001,2019-01-15 03:00:00,1052,19.96,1,62,55470,1,Yes,Dairy,Regular,Private
86,97404,2019-01-15 04:00:00,1016,86.32,3,65,89101,1,No,Beverages,Regular,National
92,30156,2019-01-15 05:00:00,1063,12.37,3,31,128116,2,Yes,Dairy,Regular,Private
148,95836,2019-01-15 06:00:00,1083,87.1,2,47,118668,2,No,Dairy,Organic,National
161,60481,2019-01-15 07:00:00,1060,60.34,2,66,56092,3,Yes,Grocery,Regular,Private
202,23435,2019-01-15 08:00:00,1056,85.12,3,26,76959,2,No,Beverages,Organic,Private
242,79650,2019-01-15 09:00:00,1076,86.87,2,65,41174,2,Yes,Beverages,Organic,National
353,56336,2019-01-15 10:00:00,1087,60.04,2,47,136357,2,Yes,Grocery,Organic,National
2,46135,2019-01-15 11:00:00,1036,91.85,1,53,117142,1,Yes,Snacks,Organic,National
225,83631,2019-01-15 12:00:00,1006,58.96,4,35,38335,1,Yes,Dairy,Regular,National
289,47909,2019-01-15 13:00:00,1007,71.54,2,26,64578,2,Yes,Grocery,Organic,National
233,79487,2019-01-15 14:00:00,1086,42.19,2,44,148324,0,No,Dairy,Organic,Private
77,31468,2019-01-15 15:00:00,1077,91.49,1,64,59124,1,Yes,Dairy,Organic,Private
116,57655,2019-01-15 16:00:00,1067,82.59,3,47,96387,1,No,Grocery,Organic,Private
154,44341,2019-01-15 17:00:00,1020,17.5,2,60,87458,2,Yes,Beverages,Regular,Private
103,74182,2019-01-15 18:00:00,1060,58.06,4,59,39540,1,Yes,Grocery,Regular,Private
194,61786,2019-01-15 19:00:00,1073,89.79,2,65,142856,0,Yes,Snacks,Organic,Private
166,78304,2019-01-15 20:00:00,1085,79.51,4,68,63496,0,Yes,Grocery,Organic,Private
359,56514,2019-01-15 21:00:00,1093,96.29,3,41,108859,1,No,Dairy,Regular,National
90,43979,2019-01-15 22:00:00,1093,23.9,2,25,53049,0,Yes,Dairy,Regular,National
174,90981,2019-01-15 23:00:00,1079,37.38,4,57,77295,0,No,Grocery,Regular,Private
122,65107,2019-01-16 00:00:00,1074,51.21,4,46,121680,2,Yes,Dairy,Regular,National
143,11160,2019-01-16 01:00:00,1085,24.03,4,63,130386,0,Yes,Grocery,Organic,Private
106,97897,2019-01-16 02:00:00,1028,40.01,3,66,57663,1,Yes,Snacks,Regular,National
375,82577,2019-01-16 03:00:00,1024,54.22,4,44,61921,2,Yes,Beverages,Organic,National
305,94303,2019-01-16 04:00:00,1057,19.94,1,36,33709,0,No,Grocery,Regular,National
360,20846,2019-01-16 05:00:00,1013,26.41,3,64,129657,3,No,Dairy,Regular,National
317,29924,2019-01-16 06:00:00,1077,13.36,4,54,91629,1,Yes,Dairy,Organic,Private
123,23882,2019-01-16 07:00:00,1065,71.62,3,51,34000,3,No,Beverages,Regular,Private
390,90274,2019-01-16 08:00:00,1053,36.79,3,46,112844,1,Yes,Beverages,Organic,Private
9,96555,2019-01-16 09:00:00,1076,22.81,1,47,99678,2,Yes,Beverages,Organic,National
262,11095,2019-01-16 10:00:00,1066,51.23,4,36,51677,0,Yes,Snacks,Organic,National
73,50983,2019-01-16 11:00:00,1029,7.76,3,39,81293,1,No,Grocery,Organic,Private
359,24123,2019-01-16 12:00:00,1017,92.42,3,41,108859,1,No,Grocery,Organic,Private
223,76615,2019-01-16 13:00:00,1053,30.15,4,30,90921,2,Yes,Beverages,Organic,Private
41,55278,2019-01-16 14:00:00,1099,88.76,1,63,46896,2,Yes,Grocery,Organic,National
370,61999,2019-01-16 15:00:00,1020,50.26,2,48,76427,1,No,Beverages,Regular,Private
204,41153,2019-01-16 16:00:00,1052,85.16,4,47,80517,1,Yes,Dairy,Regular,Private
264,28344,2019-01-16 17:00:00,1082,25.46,2,61,80343,1,Yes,Snacks,Regular,National
328,47656,2019-01-16 18:00:00,1015,18.35,4,54,97641,0,Yes,Beverages,Regular,Private
178,80515,2019-01-16 19:00:00,1027,85.09,4,65,115999,0,Yes,Dairy,Organic,Private
348,11212,2019-01-16 20:00:00,1003,22.08,3,27,68413,1,Yes,Grocery,Organic,National
318,19001,2019-01-16 21:00:00,1054,74.87,4,57,96040,1,Yes,Grocery,Organic,National
84,88784,2019-01-16 22:00:00,1014,35.11,1,49,92752,3,Yes,Dairy,Organic,National
318,91144,2019-01-16 23:00:00,1063,75.07,1,57,96040,1,Yes,Dairy,Regular,Private
111,46427,2019-01-17 00:00:00,1064,90.86,4,33,124704,1,No,Dairy,Regular,National
251,41368,2019-01-17 01:00:00,1015,98.18,3,49,36801,2,No,Beverages,Regular,Private
383,80819,2019-01-17 02:00:00,1019,36.62,3,52,135616,1,Yes,Dairy,Regular,Private
7,71160,2019-01-17 03:00:00,1063,37.39,2,63,86179,0,No,Dairy,Regular,Private
84,35854,2019-01-17 04:00:00,1032,98.16,4,49,92752,3,Yes,Beverages,Organic,Private
208,20715,2019-01-17 05:00:00,1080,86.29,2,25,77280,2,No,Grocery,Regular,Private
388,91701,2019-01-17 06:00:00,1068,5.46,3,46,65547,1,No,Dairy,Regular,National
390,68784,2019-01-17 07:00:00,1068,57.77,1,46,112844,1,Yes,Dairy,Regular,National
314,36797,2019-01-17 08:00:00,1057,18.94,3,51,69298,1,No,Grocery,Regular,National
22,57573,2019-01-17 09:00:00,1038,99.41,1,62,103847,0,Yes,Dairy,Regular,Private
383,86120,2019-01-17 10:00:00,1076,14.75,2,52,135616,1,Yes,Beverages,Organic,National
3,24780,2019-01-17 11:00:00,1035,56.38,3,39,117235,3,No,Grocery,Organic,Private
127,47905,2019-01-17 12:00:00,1093,66.85,1,61,133691,2,Yes,Dairy,Regular,National
297,31573,2019-01-17 13:00:00,1067,93.77,2,38,123714,1,No,Grocery,Organic,Private
188,43359,2019-01-17 14:00:00,1086,84.88,3,68,91476,0,Yes,Dairy,Organic,Private
362,76062,2019-01-17 15:00:00,1020,25.33,4,33,41023,3,No,Beverages,Regular,Private
14,83391,2019-01-17 16:00:00,1062,57.69,3,64,135103,1,No,Grocery,Regular,Private
12,53463,2019-01-17 17:00:00,1084,95.4,2,48,102615,1,No,Grocery,Regular,Private
87,26571,2019-01-17 18:00:00,1005,73.84,3,53,132756,1,No,Beverages,Organic,National
12,29142,2019-01-17 19:00:00,1023,69.15,2,48,102615,1,No,Snacks,Regular,National
397,35104,2019-01-17 20:00:00,1052,75.74,1,57,79407,0,No,Dairy,Regular,Private
25,18625,2019-01-17 21:00:00,1094,32.93,3,57,58251,2,No,Beverages,Organic,Private
301,49199,2019-01-17 22:00:00,1082,73.2,2,31,116188,0,Yes,Snacks,Regular,National
243,25926,2019-01-17 23:00:00,1075,24.05,2,57,118461,1,Yes,Snacks,Organic,National
122,41218,2019-01-18 00:00:00,1077,43.38,4,46,121680,2,Yes,Dairy,Organic,Private
147,54472,2019-01-18 01:00:00,1049,89.1,1,61,55351,2,Yes,Grocery,Organic,Private
55,30566,2019-01-18 02:00:00,1011,2.88,4,38,39662,1,Yes,Snacks,Organic,National
238,66125,2019-01-18 03:00:00,1055,42.02,4,43,114076,2,No,Dairy,Organic,Private
356,43205,2019-01-18 04:00:00,1014,27.42,3,66,71430,0,Yes,Dairy,Organic,National
173,39717,2019-01-18 05:00:00,1082,20.66,2,63,65735,1,No,Snacks,Regular,National
392,59984,2019-01-18 06:00:00,1091,84.02,2,66,64349,3,Yes,Dairy,Regular,Private
221,35135,2019-01-18 07:00:00,1039,69.95,2,29,62307,2,Yes,Dairy,Organic,National
119,38164,2019-01-18 08:00:00,1040,12.15,3,59,102369,1,Yes,Snacks,Regular,Private
309,84489,2019-01-18 09:00:00,1068,49.95,3,62,43116,1,No,Dairy,Regular,National
183,48562,2019-01-18 10:00:00,1068,47.22,1,51,64911,0,No,Dairy,Regular,National
288,79110,2019-01-18 11:00:00,1005,15.11,4,42,49870,3,No,Beverages,Organic,National
307,30169,2019-01-18 12:00:00,1086,80.18,1,46,85771,1,No,Dairy,Organic,Private
300,69858,2019-01-18 13:00:00,1066,37.3,1,32,74482,2,Yes,Snacks,Organic,National
82,31604,2019-01-18 14:00:00,1032,76.43,3,48,124758,0,Yes,Beverages,Organic,Private
211,99670,2019-01-18 15:00:00,1042,20.01,2,68,93932,0,No,Beverages,Organic,Private
150,98738,2019-01-18 16:00:00,1020,32.19,3,69,45305,2,No,Beverages,Regular,Private
37,10684,2019-01-18 17:00:00,1083,10.42,3,61,104740,1,No,Dairy,Organic,National
352,18007,2019-01-18 18:00:00,1064,15.2,3,46,140133,1,No,Dairy,Regular,National
312,51787,2019-01-18 19:00:00,1016,88.44,1,32,72918,3,No,Beverages,Regular,National
361,59582,2019-01-18 20:00:00,1092,11.8,2,57,40975,2,No,Beverages,Regular,Private
59,84791,2019-01-18 21:00:00,1007,10.48,3,28,103666,2,Yes,Grocery,Organic,National
131,93629,2019-01-18 22:00:00,1063,94.1,1,29,141783,3,Yes,Dairy,Regular,Private
202,15782,2019-01-18 23:00:00,1089,64.94,3,26,76959,2,No,Dairy,Organic,Private
243,76770,2019-01-19 00:00:00,1027,10.99,4,57,118461,1,Yes,Dairy,Organic,Private
35,67645,2019-01-19 01:00:00,1097,97.2,2,68,119480,3,No,Grocery,Regular,National
93,41996,2019-01-19 02:00:00,1089,15.56,1,33,127379,2,No,Dairy,Organic,Private
207,39204,2019-01-19 03:00:00,1012,76.87,4,57,69954,1,Yes,Beverages,Organic,Private
353,27152,2019-01-19 04:00:00,1012,4.45,3,47,136357,2,Yes,Beverages,Organic,Private
391,65186,2019-01-19 05:00:00,1037,62.83,4,46,57532,0,Yes,Grocery,Organic,Private
332,95024,2019-01-19 06:00:00,1024,55.12,4,65,64620,1,Yes,Beverages,Organic,National
305,29689,2019-01-19 07:00:00,1061,21.59,1,36,33709,0,No,Grocery,Organic,National
350,60690,2019-01-19 08:00:00,1022,64.67,2,48,82736,2,Yes,Dairy,Organic,National
213,93251,2019-01-19 09:00:00,1085,62.09,2,56,54466,1,Yes,Grocery,Organic,Private
159,67320,2019-01-19 10:00:00,1020,80.04,1,52,119588,1,No,Beverages,Regular,Private
24,74226,2019-01-19 11:00:00,1053,87.71,3,45,109634,2,Yes,Beverages,Organic,Private
293,66091,2019-01-19 12:00:00,1062,51.5,4,60,56790,1,No,Grocery,Regular,Private
4,89301,2019-01-19 13:00:00,1029,49.54,2,67,84021,1,No,Grocery,Organic,Private
220,31942,2019-01-19 14:00:00,1074,62.54,2,48,94895,3,Yes,Dairy,Regular,National
364,48712,2019-01-19 15:00:00,1067,73.19,4,63,120469,3,No,Grocery,Organic,Private
382,75277,2019-01-19 16:00:00,1096,36.26,3,39,77605,1,No,Snacks,Organic,Private
20,59632,2019-01-19 17:00:00,1075,50.96,4,68,121794,1,No,Snacks,Organic,National
152,48031,2019-01-19 18:00:00,1072,58.93,1,67,106797,2,No,Grocery,Organic,Private
50,30478,2019-01-19 19:00:00,1031,98.85,1,52,141488,1,No,Grocery,Regular,National
177,32551,2019-01-19 20:00:00,1074,59.18,3,37,113042,2,No,Dairy,Regular,National
96,58068,2019-01-19 21:00:00,1023,23.19,2,68,95417,0,Yes,Snacks,Regular,National
105,45561,2019-01-19 22:00:00,1006,59.21,2,29,34611,3,Yes,Dairy,Regular,National
250,12892,2019-01-19 23:00:00,1071,82.13,3,52,119930,1,Yes,Snacks,Organic,National
117,34395,2019-01-20 00:00:00,1096,85.88,3,48,48071,3,No,Snacks,Organic,Private
354,28756,2019-01-20 01:00:00,1088,80.22,1,26,98866,0,No,Beverages,Organic,National
228,97710,2019-01-20 02:00:00,1000,88.93,1,33,119112,3,No,Beverages,Regular,National
66,44651,2019-01-20 03:00:00,1002,34.14,3,50,114664,3,Yes,Grocery,Regular,Private
335,76333,2019-01-20 04:00:00,1027,51.25,2,53,123045,3,Yes,Dairy,Organic,Private
262,83745,2019-01-20 05:00:00,1042,78.18,4,36,51677,0,Yes,Beverages,Organic,Private
295,59306,2019-01-20 06:00:00,1096,27.18,4,28,55289,1,No,Snacks,Organic,Private
243,31346,2019-01-20 07:00:00,1045,37.79,4,57,118461,1,Yes,Grocery,Regular,Private
371,38024,2019-01-20 08:00:00,1000,83.28,1,37,91529,3,Yes,Beverages,Regular,National
186,50818,2019-01-20 09:00:00,1037,77.24,3,57,37357,1,Yes,Grocery,Organic,Private
246,15947,2019-01-20 10:00:00,1090,97.15,2,42,53714,3,Yes,Dairy,Regular,National
125,85153,2019-01-20 11:00:00,1034,99.6,1,25,131042,2,No,Grocery,Regular,National
268,96240,2019-01-20 12:00:00,1073,24.83,3,59,118858,0,No,Snacks,Organic,Private
131,77428,2019-01-20 13:00:00,1075,90.14,3,29,141783,3,Yes,Snacks,Organic,National
237,39754,2019-01-20 14:00:00,1073,10.36,4,27,31062,3,Yes,Snacks,Organic,Private
18,73355,2019-01-20 15:00:00,1053,71.27,4,26,141721,2,Yes,Beverages,Organic,Private
40,68241,2019-01-20 16:00:00,1097,22.79,2,33,124841,0,Yes,Grocery,Regular,National
21,78960,2019-01-20 17:00:00,1023,30.73,2,54,116672,2,No,Snacks,Regular,National
399,23418,2019-01-20 18:00:00,1027,94.69,4,68,80990,0,Yes,Dairy,Organic,Private
225,98593,2019-01-20 19:00:00,1021,27.05,4,35,38335,1,Yes,Snacks,Regular,Private
355,65184,2019-01-20 20:00:00,1015,67.64,3,51,49087,3,No,Beverages,Regular,Private
282,14833,2019-01-20 21:00:00,1012,18.63,2,59,70262,1,Yes,Beverages,Organic,Private
8,85430,2019-01-20 22:00:00,1099,10.25,3,43,62093,0,Yes,Grocery,Organic,National
100,51833,2019-01-20 23:00:00,1099,34.59,2,41,39823,2,Yes,Grocery,Organic,National
240,10565,2019-01-21 00:00:00,1061,62.8,2,56,51545,2,Yes,Grocery,Organic,National
87,50180,2019-01-21 01:00:00,1042,25.55,1,53,132756,1,No,Beverages,Organic,Private
298,28402,2019-01-21 02:00:00,1086,30.72,4,45,124246,2,Yes,Dairy,Organic,Private
14,52845,2019-01-21 03:00:00,1077,71.16,1,64,135103,1,No,Dairy,Organic,Private
334,85851,2019-01-21 04:00:00,1031,11.18,2,48,50559,3,No,Grocery,Regular,National
2,22834,2019-01-21 05:00:00,1066,45.24,3,53,117142,1,Yes,Snacks,Organic,National
375,77850,2019-01-21 06:00:00,1090,94.23,2,44,61921,2,Yes,Dairy,Regular,National
293,47180,2019-01-21 07:00:00,1082,40.3,1,60,56790,1,No,Snacks,Regular,National
325,13883,2019-01-21 08:00:00,1085,43.99,4,41,133333,2,No,Grocery,Organic,Private
41,85587,2019-01-21 09:00:00,1056,74.08,3,63,46896,2,Yes,Beverages,Organic,Private
318,21695,2019-01-21 10:00:00,1064,78.12,2,57,96040,1,Yes,Dairy,Regular,National
316,33123,2019-01-21 11:00:00,1068,77.19,2,45,110219,1,Yes,Dairy,Regular,National
381,68481,2019-01-21 12:00:00,1048,99.79,4,47,134346,0,Yes,Snacks,Organic,Private
111,83438,2019-01-21 13:00:00,1032,8.07,2,33,124704,1,No,Beverages,Organic,Private
14,27573,2019-01-21 14:00:00,1018,98.24,2,64,135103,1,No,Dairy,Organic,Private
231,66494,2019-01-21 15:00:00,1035,95.07,4,53,117508,3,No,Grocery,Organic,Private
84,22288,2019-01-21 16:00:00,1069,85.36,1,49,92752,3,Yes,Dairy,Organic,National
130,56978,2019-01-21 17:00:00,1014,45.96,1,25,68304,0,Yes,Dairy,Organic,National
231,82420,2019-01-21 18:00:00,1099,87.22,1,53,117508,3,No,Grocery,Organic,National
326,86095,2019-01-21 19:00:00,1096,22.86,1,68,141732,2,Yes,Snacks,Organic,Private
145,64672,2019-01-21 20:00:00,1023,79.37,3,28,123008,0,Yes,Snacks,Regular,National
379,71821,2019-01-21 21:00:00,1026,19.34,3,38,34835,2,Yes,Grocery,Regular,Private
345,93661,2019-01-21 22:00:00,1048,81.72,4,49,101726,2,No,Snacks,Organic,Private
28,79224,2019-01-21 23:00:00,1074,61.84,4,68,55945,0,No,Dairy,Regular,National
66,99405,2019-01-22 00:00:00,1022,10.71,4,50,114664,3,Yes,Dairy,Organic,National
163,64796,2019-01-22 01:00:00,1032,89.64,3,30,30412,3,No,Beverages,Organic,Private
229,54706,2019-01-22 02:00:00,1040,58.22,2,30,127203,2,Yes,Snacks,Regular,Private
261,14023,2019-01-22 03:00:00,1055,65.97,3,25,31542,0,Yes,Dairy,Organic,Private
164,92636,2019-01-22 04:00:00,1028,29.07,1,52,37543,3,No,Snacks,Regular,National
301,46735,2019-01-22 05:00:00,1030,87.29,1,31,116188,0,Yes,Dairy,Organic,National
303,82959,2019-01-22 06:00:00,1064,54.97,2,41,116769,0,No,Dairy,Regular,National
287,49218,2019-01-22 07:00:00,1097,42.69,4,42,119339,0,No,Grocery,Regular,National
395,22213,2019-01-22 08:00:00,1017,53.89,3,67,35713,0,No,Grocery,Organic,Private
10,38460,2019-01-22 09:00:00,1081,70.63,2,35,110738,3,Yes,Grocery,Regular,National
195,74680,2019-01-22 10:00:00,1005,69.81,2,36,98450,1,Yes,Beverages,Organic,National
118,41017,2019-01-22 11:00:00,1051,36.4,3,61,89275,0,Yes,Dairy,Regular,National
270,40990,2019-01-22 12:00:00,1039,39.14,2,40,113460,0,No,Dairy,Organic,National
80,29515,2019-01-22 13:00:00,1064,56.66,4,69,138761,1,No,Dairy,Regular,National
93,39991,2019-01-22 14:00:00,1041,92.52,3,33,127379,2,No,Dairy,Regular,National
266,17634,2019-01-22 15:00:00,1093,74.8,3,33,92856,1,Yes,Dairy,Regular,National
332,87034,2019-01-22 16:00:00,1067,39.65,2,65,64620,1,Yes,Grocery,Organic,Private
350,86452,2019-01-22 17:00:00,1031,34.37,4,48,82736,2,Yes,Grocery,Regular,National
361,39377,2019-01-22 18:00:00,1009,52.84,4,57,40975,2,No,Grocery,Regular,Private
257,43001,2019-01-22 19:00:00,1068,87.13,1,31,130843,0,No,Dairy,Regular,National
133,11391,2019-01-22 20:00:00,1008,1.86,3,38,112986,3,No,Dairy,Regular,Private
276,75206,2019-01-22 21:00:00,1068,71.34,1,35,72348,0,Yes,Dairy,Regular,National
264,52215,2019-01-22 22:00:00,1060,30.16,4,61,80343,1,Yes,Grocery,Regular,Private
171,89720,2019-01-22 23:00:00,1010,21.63,4,52,68756,0,No,Beverages,Organic,Private
1,37114,2019-01-23 00:00:00,1098,2.2,1,63,144692,1,Yes,Snacks,Organic,National
313,21882,2019-01-23 01:00:00,1090,89.76,3,51,82224,3,Yes,Dairy,Regular,National
64,27273,2019-01-23 02:00:00,1067,91.31,1,53,43284,0,Yes,Grocery,Organic,Private
374,55647,2019-01-23 03:00:00,1073,7.08,4,69,135787,1,No,Snacks,Organic,Private
284,92665,2019-01-23 04:00:00,1096,52.66,4,59,31324,2,No,Snacks,Organic,Private
121,74892,2019-01-23 05:00:00,1007,16.1,2,64,65195,3,No,Grocery,Organic,National
107,52679,2019-01-23 06:00:00,1048,76.11,2,63,81991,1,No,Snacks,Organic,Private
175,10427,2019-01-23 07:00:00,1023,66.87,1,25,147474,1,No,Snacks,Regular,National
204,76267,2019-01-23 08:00:00,1032,30.42,2,47,80517,1,Yes,Beverages,Organic,Private
165,10799,2019-01-23 09:00:00,1018,12.58,4,52,135891,3,Yes,Dairy,Organic,Private
305,65659,2019-01-23 10:00:00,1001,83.29,3,36,33709,0,No,Beverages,Organic,Private
120,17025,2019-01-23 11:00:00,1054,67.75,3,68,41938,0,Yes,Grocery,Organic,National
44,24481,2019-01-23 12:00:00,1010,1.68,1,49,35237,2,No,Beverages,Organic,Private
312,35411,2019-01-23 13:00:00,1098,63.16,2,32,72918,3,No,Snacks,Organic,National
156,24961,2019-01-23 14:00:00,1016,81.22,1,56,50358,3,No,Beverages,Regular,National
367,31767,2019-01-23 15:00:00,1041,59.49,2,50,149156,2,Yes,Dairy,Regular,National
207,61690,2019-01-23 16:00:00,1060,43.05,3,57,69954,1,Yes,Grocery,Regular,Private
390,62870,2019-01-23 17:00:00,1002,58.81,2,46,112844,1,Yes,Grocery,Regular,Private
108,46135,2019-01-23 18:00:00,1085,62.35,2,65,87679,1,No,Grocery,Organic,Private
251,74514,2019-01-23 19:00:00,1034,64.36,1,49,36801,2,No,Grocery,Regular,National
370,96928,2019-01-23 20:00:00,1084,96.74,3,48,76427,1,No,Grocery,Regular,Private
334,88798,2019-01-23 21:00:00,1088,18.69,2,48,50559,3,No,Beverages,Organic,National
130,80765,2019-01-23 22:00:00,1065,62.69,3,25,68304,0,Yes,Beverages,Regular,Private
